# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,4.827000000000000236e-04,6.265599999999999642e-03
2.000000000000000000e+02,1.047200000000000084e-03,9.269200000000000009e-03
5.000000000000000000e+02,2.225299999999999934e-03,1.350789999999999977e-02
1.000000000000000000e+03,4.679700000000000179e-03,1.958889999999999937e-02
2.000000000000000000e+03,9.048600000000000393e-03,2.727809999999999957e-02
5.000000000000000000e+03,2.322690000000000171e-02,4.348450000000000232e-02
1.000000000000000000e+04,4.676460000000000339e-02,6.199899999999999856e-02
2.000000000000000000e+04,9.492000000000000437e-02,8.872660000000000269e-02
5.000000000000000000e+04,2.381019000000000052e-01,1.387711000000000083e-01
1.000000000000000000e+05,4.810880000000000156e-01,1.770184999999999953e-01
1.000000000000000000e+06,5.809456899999999813e+00,7.149012999999999618e-01
