# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,5.081440000000000262e-02,2.706319999999999906e-02
2.000000000000000000e+02,9.623600000000000210e-02,3.654509999999999703e-02
5.000000000000000000e+02,2.257898999999999878e-01,5.105359999999999759e-02
1.000000000000000000e+03,4.027353000000000183e-01,6.502209999999999934e-02
2.000000000000000000e+03,6.969073999999999547e-01,8.504970000000000585e-02
5.000000000000000000e+03,1.196713600000000044e+00,8.630179999999999796e-02
1.000000000000000000e+04,1.543247400000000047e+00,7.451409999999999978e-02
2.000000000000000000e+04,1.774998000000000076e+00,6.184510000000000007e-02
5.000000000000000000e+04,1.961530299999999949e+00,4.806679999999999980e-02
1.000000000000000000e+05,2.066231399999999940e+00,3.739789999999999781e-02
1.000000000000000000e+06,2.485349900000000112e+00,7.731079999999999897e-02
