# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,6.389999999999999467e-05,1.251900000000000018e-03
2.000000000000000000e+02,1.179999999999999951e-04,1.699200000000000103e-03
5.000000000000000000e+02,3.269999999999999795e-04,2.837699999999999858e-03
1.000000000000000000e+03,5.850999999999999647e-04,3.811300000000000104e-03
2.000000000000000000e+03,1.216899999999999926e-03,5.455800000000000233e-03
5.000000000000000000e+03,3.048499999999999995e-03,8.699699999999999447e-03
1.000000000000000000e+04,6.033000000000000168e-03,1.216809999999999940e-02
2.000000000000000000e+04,1.205370000000000053e-02,1.479270000000000064e-02
5.000000000000000000e+04,3.066719999999999863e-02,2.278809999999999863e-02
1.000000000000000000e+05,5.571559999999999707e-02,3.000529999999999864e-02
