# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.465900000000000036e-03,8.764100000000000362e-03
2.000000000000000000e+02,4.890499999999999882e-03,1.235469999999999971e-02
5.000000000000000000e+02,1.166239999999999985e-02,1.921809999999999838e-02
1.000000000000000000e+03,2.386539999999999842e-02,2.352939999999999893e-02
2.000000000000000000e+03,4.707510000000000167e-02,3.432639999999999997e-02
5.000000000000000000e+03,1.165245000000000031e-01,5.065139999999999920e-02
1.000000000000000000e+04,2.199685000000000112e-01,7.124020000000000352e-02
2.000000000000000000e+04,4.203230000000000022e-01,8.909780000000000477e-02
5.000000000000000000e+04,8.584222000000000241e-01,1.149369999999999975e-01
1.000000000000000000e+05,1.285443499999999961e+00,1.114423999999999970e-01
1.000000000000000000e+06,2.144389799999999902e+00,5.627519999999999745e-02
