# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,3.886000000000000131e-04,4.078199999999999707e-03
2.000000000000000000e+02,7.642999999999999837e-04,5.759199999999999910e-03
5.000000000000000000e+02,1.964800000000000053e-03,9.204099999999999782e-03
1.000000000000000000e+03,3.886500000000000198e-03,1.306240000000000005e-02
2.000000000000000000e+03,7.980199999999999794e-03,1.840469999999999953e-02
5.000000000000000000e+03,2.040389999999999912e-02,2.949879999999999863e-02
1.000000000000000000e+04,4.060489999999999933e-02,4.170080000000000314e-02
2.000000000000000000e+04,7.850650000000000683e-02,5.795970000000000288e-02
5.000000000000000000e+04,1.921391000000000071e-01,7.919769999999999588e-02
1.000000000000000000e+05,3.723402000000000100e-01,1.046325000000000033e-01
