# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,5.984899999999999595e-03,1.241699999999999922e-02
2.000000000000000000e+02,1.159130000000000056e-02,1.746750000000000039e-02
5.000000000000000000e+02,3.000540000000000151e-02,2.768179999999999946e-02
1.000000000000000000e+03,6.140389999999999737e-02,3.502340000000000314e-02
2.000000000000000000e+03,1.193845999999999935e-01,4.811270000000000130e-02
5.000000000000000000e+03,2.993028999999999828e-01,7.595330000000000137e-02
1.000000000000000000e+04,5.756596000000000490e-01,1.008436999999999945e-01
2.000000000000000000e+04,1.145314100000000002e+00,1.523925999999999892e-01
5.000000000000000000e+04,2.698270899999999806e+00,2.084038000000000002e-01
1.000000000000000000e+05,4.483345899999999773e+00,2.291337999999999986e-01
1.000000000000000000e+06,9.466771200000000164e+00,1.564375000000000071e-01
