# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.001999999999999873e-04,3.778399999999999901e-03
2.000000000000000000e+02,4.146999999999999970e-04,5.429899999999999657e-03
5.000000000000000000e+02,1.194100000000000023e-03,9.273999999999999258e-03
1.000000000000000000e+03,2.273900000000000140e-03,1.278909999999999943e-02
2.000000000000000000e+03,4.419099999999999591e-03,1.757080000000000100e-02
5.000000000000000000e+03,1.146239999999999933e-02,2.849519999999999831e-02
1.000000000000000000e+04,2.210960000000000009e-02,3.949010000000000020e-02
2.000000000000000000e+04,4.299639999999999712e-02,5.614630000000000315e-02
5.000000000000000000e+04,1.102047000000000027e-01,8.831189999999999873e-02
1.000000000000000000e+05,2.180353999999999903e-01,1.246822999999999959e-01
