# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.193499999999999900e-03,6.758400000000000345e-03
2.000000000000000000e+02,2.599900000000000041e-03,9.891600000000000392e-03
5.000000000000000000e+02,7.016800000000000120e-03,1.646879999999999872e-02
1.000000000000000000e+03,1.337969999999999958e-02,2.272050000000000111e-02
2.000000000000000000e+03,2.662640000000000146e-02,3.241390000000000243e-02
5.000000000000000000e+03,6.594830000000000136e-02,4.412130000000000218e-02
1.000000000000000000e+04,1.297605000000000008e-01,5.866470000000000018e-02
2.000000000000000000e+04,2.592168999999999723e-01,8.026049999999999851e-02
5.000000000000000000e+04,6.424756000000000355e-01,1.193329999999999946e-01
1.000000000000000000e+05,1.224895800000000090e+00,1.732422000000000128e-01
1.000000000000000000e+06,6.669530299999999912e+00,2.909687000000000245e-01
