# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.699999999999999987e-05,6.419000000000000443e-04
2.000000000000000000e+02,2.669999999999999847e-05,8.044999999999999851e-04
5.000000000000000000e+02,3.639999999999999708e-05,1.000000000000000021e-03
1.000000000000000000e+03,1.601999999999999908e-04,1.965100000000000006e-03
2.000000000000000000e+03,2.524000000000000093e-04,2.462000000000000213e-03
5.000000000000000000e+03,6.773999999999999857e-04,4.070800000000000286e-03
1.000000000000000000e+04,1.329899999999999962e-03,5.712100000000000337e-03
2.000000000000000000e+04,2.494800000000000142e-03,7.842699999999999325e-03
5.000000000000000000e+04,6.773500000000000007e-03,1.118620000000000031e-02
1.000000000000000000e+05,1.403229999999999929e-02,1.598420000000000049e-02
