# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.163699999999999934e-03,6.813300000000000432e-03
2.000000000000000000e+02,2.437899999999999789e-03,9.725599999999999176e-03
5.000000000000000000e+02,6.027700000000000419e-03,1.541290000000000021e-02
1.000000000000000000e+03,1.231980000000000054e-02,2.175650000000000153e-02
2.000000000000000000e+03,2.293540000000000162e-02,3.006320000000000173e-02
5.000000000000000000e+03,5.926759999999999667e-02,4.782549999999999996e-02
1.000000000000000000e+04,1.181486000000000064e-01,6.787189999999999890e-02
2.000000000000000000e+04,2.310634000000000021e-01,8.582049999999999401e-02
5.000000000000000000e+04,5.439051000000000302e-01,1.225659999999999944e-01
1.000000000000000000e+05,9.694295000000000551e-01,1.563982999999999901e-01
