# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.604799999999999977e-03,6.696299999999999648e-03
2.000000000000000000e+02,3.147399999999999851e-03,9.378700000000000231e-03
5.000000000000000000e+02,8.083299999999999860e-03,1.518989999999999924e-02
1.000000000000000000e+03,1.594620000000000065e-02,2.132059999999999858e-02
2.000000000000000000e+03,3.271179999999999921e-02,3.012269999999999878e-02
5.000000000000000000e+03,8.117199999999999416e-02,4.075619999999999937e-02
1.000000000000000000e+04,1.650818000000000008e-01,5.870849999999999680e-02
2.000000000000000000e+04,3.368359000000000214e-01,8.679710000000000203e-02
5.000000000000000000e+04,8.411028000000000393e-01,1.358215000000000117e-01
1.000000000000000000e+05,1.762466199999999983e+00,2.006336999999999982e-01
1.000000000000000000e+06,8.729282100000000710e+00,2.099795999999999885e-01
