# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,5.109200000000000373e-03,1.245680000000000051e-02
2.000000000000000000e+02,1.062740000000000039e-02,1.789989999999999984e-02
5.000000000000000000e+02,2.642509999999999998e-02,2.811239999999999919e-02
1.000000000000000000e+03,5.368350000000000205e-02,3.472589999999999705e-02
2.000000000000000000e+03,1.062468000000000024e-01,4.712770000000000153e-02
5.000000000000000000e+03,2.573355999999999977e-01,7.229750000000000065e-02
1.000000000000000000e+04,4.954177000000000164e-01,9.596280000000000088e-02
2.000000000000000000e+04,9.301515000000000200e-01,1.382624000000000075e-01
5.000000000000000000e+04,2.075192400000000159e+00,1.957434000000000118e-01
1.000000000000000000e+05,3.680004400000000064e+00,2.499588000000000088e-01
1.000000000000000000e+06,1.348900710000000025e+01,2.585077000000000069e-01
