# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.002383000000000024e-01,4.594020000000000048e-02
2.000000000000000000e+02,1.920366000000000017e-01,6.300890000000000657e-02
5.000000000000000000e+02,4.029537999999999731e-01,8.237579999999999902e-02
1.000000000000000000e+03,6.255950000000000122e-01,1.022609000000000018e-01
2.000000000000000000e+03,9.252000000000000224e-01,1.125451999999999980e-01
5.000000000000000000e+03,1.453222100000000072e+00,1.421767999999999921e-01
1.000000000000000000e+04,1.921944199999999991e+00,1.396274000000000126e-01
2.000000000000000000e+04,2.324408700000000216e+00,1.307470000000000021e-01
5.000000000000000000e+04,2.804101600000000083e+00,9.900839999999999641e-02
1.000000000000000000e+05,3.042649799999999960e+00,1.059052999999999939e-01
1.000000000000000000e+06,3.820981499999999809e+00,9.012040000000000328e-02
