# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,3.053979999999999889e-02,2.429260000000000100e-02
2.000000000000000000e+02,6.204060000000000130e-02,3.382460000000000327e-02
5.000000000000000000e+02,1.343912999999999913e-01,4.726149999999999796e-02
1.000000000000000000e+03,2.479092999999999991e-01,6.289680000000000271e-02
2.000000000000000000e+03,4.339915999999999774e-01,8.496019999999999961e-02
5.000000000000000000e+03,7.269176000000000526e-01,8.897560000000000191e-02
1.000000000000000000e+04,9.808964000000000016e-01,6.629150000000000320e-02
2.000000000000000000e+04,1.119559399999999982e+00,6.233070000000000277e-02
5.000000000000000000e+04,1.268555700000000064e+00,4.245510000000000256e-02
1.000000000000000000e+05,1.334892900000000049e+00,2.837879999999999917e-02
1.000000000000000000e+06,1.377344799999999925e+00,1.340769999999999983e-02
