# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,8.450999999999999962e-04,3.503299999999999990e-03
2.000000000000000000e+02,1.620399999999999922e-03,4.914199999999999645e-03
5.000000000000000000e+02,4.148999999999999910e-03,7.709699999999999886e-03
1.000000000000000000e+03,8.064399999999999347e-03,1.075590000000000053e-02
2.000000000000000000e+03,1.616590000000000041e-02,1.508540000000000054e-02
5.000000000000000000e+03,4.014920000000000294e-02,2.177789999999999934e-02
1.000000000000000000e+04,7.874620000000000231e-02,2.936949999999999977e-02
2.000000000000000000e+04,1.470651000000000042e-01,3.884239999999999915e-02
5.000000000000000000e+04,3.230064000000000268e-01,5.206249999999999767e-02
1.000000000000000000e+05,5.319106999999999585e-01,6.319529999999999592e-02
