# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,3.694499999999999867e-03,1.138489999999999988e-02
2.000000000000000000e+02,7.346700000000000279e-03,1.591050000000000103e-02
5.000000000000000000e+02,1.821590000000000015e-02,2.512589999999999962e-02
1.000000000000000000e+03,3.631439999999999668e-02,3.534099999999999742e-02
2.000000000000000000e+03,7.236829999999999652e-02,4.937710000000000016e-02
5.000000000000000000e+03,1.709933999999999898e-01,6.695500000000000063e-02
1.000000000000000000e+04,3.165107999999999810e-01,8.508040000000000047e-02
2.000000000000000000e+04,5.469566000000000150e-01,1.082068000000000058e-01
5.000000000000000000e+04,1.016182099999999977e+00,1.273501999999999967e-01
1.000000000000000000e+05,1.461317100000000035e+00,1.339290999999999954e-01
