# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.418399999999999999e-03,6.265200000000000283e-03
2.000000000000000000e+02,2.750100000000000114e-03,8.615799999999999847e-03
5.000000000000000000e+02,6.915899999999999999e-03,1.374850000000000030e-02
1.000000000000000000e+03,1.387799999999999971e-02,1.940760000000000055e-02
2.000000000000000000e+03,2.788339999999999916e-02,2.795090000000000074e-02
5.000000000000000000e+03,7.048290000000000111e-02,4.364099999999999924e-02
1.000000000000000000e+04,1.371133999999999964e-01,5.518109999999999682e-02
2.000000000000000000e+04,2.758647000000000182e-01,7.491000000000000436e-02
5.000000000000000000e+04,6.924040999999999668e-01,1.187280000000000002e-01
1.000000000000000000e+05,1.426753500000000008e+00,1.717078999999999966e-01
1.000000000000000000e+06,7.462397600000000075e+00,2.046260000000000023e-01
