# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,7.197000000000000272e-03,1.732229999999999881e-02
2.000000000000000000e+02,1.467519999999999936e-02,2.503089999999999829e-02
5.000000000000000000e+02,3.643529999999999686e-02,3.872659999999999991e-02
1.000000000000000000e+03,7.127379999999999827e-02,5.421329999999999899e-02
2.000000000000000000e+03,1.406207999999999902e-01,6.880849999999999467e-02
5.000000000000000000e+03,3.499783000000000199e-01,1.036577999999999944e-01
1.000000000000000000e+04,6.691475000000000062e-01,1.414305999999999897e-01
2.000000000000000000e+04,1.256438900000000025e+00,1.918620000000000048e-01
5.000000000000000000e+04,2.711068200000000150e+00,2.602072000000000274e-01
1.000000000000000000e+05,4.313718899999999579e+00,2.663955000000000073e-01
1.000000000000000000e+06,1.001534440000000004e+01,2.435404999999999931e-01
