# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,9.802200000000000496e-03,2.477700000000000041e-02
2.000000000000000000e+02,1.970970000000000014e-02,3.490979999999999778e-02
5.000000000000000000e+02,4.971140000000000281e-02,4.848349999999999882e-02
1.000000000000000000e+03,9.715360000000000662e-02,6.552189999999999404e-02
2.000000000000000000e+03,1.984922000000000075e-01,9.009590000000000654e-02
5.000000000000000000e+03,4.744733999999999896e-01,1.380602999999999969e-01
1.000000000000000000e+04,9.584046999999999983e-01,1.903283000000000058e-01
2.000000000000000000e+04,1.676230000000000109e+00,2.480246999999999868e-01
5.000000000000000000e+04,3.804693900000000184e+00,3.653599000000000152e-01
1.000000000000000000e+05,5.971566900000000011e+00,3.651874999999999982e-01
1.000000000000000000e+06,1.784135990000000049e+01,5.425948000000000437e-01
