# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,5.990800000000000118e-03,1.559589999999999935e-02
2.000000000000000000e+02,1.238970000000000002e-02,2.246470000000000064e-02
5.000000000000000000e+02,2.982759999999999925e-02,2.967699999999999852e-02
1.000000000000000000e+03,5.587620000000000087e-02,3.986499999999999766e-02
2.000000000000000000e+03,1.119565000000000005e-01,5.242070000000000063e-02
5.000000000000000000e+03,2.407713999999999965e-01,7.820520000000000249e-02
1.000000000000000000e+04,4.122360999999999942e-01,9.407580000000000109e-02
2.000000000000000000e+04,6.191438000000000219e-01,1.025579999999999964e-01
5.000000000000000000e+04,9.720760999999999985e-01,1.082546000000000064e-01
1.000000000000000000e+05,1.282933000000000101e+00,1.144774000000000069e-01
1.000000000000000000e+06,2.202625199999999950e+00,1.055449999999999999e-01
