# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,5.709999999999999879e-05,1.345199999999999955e-03
2.000000000000000000e+02,1.555000000000000121e-04,2.216099999999999928e-03
5.000000000000000000e+02,3.587999999999999935e-04,3.385200000000000101e-03
1.000000000000000000e+03,6.442000000000000460e-04,4.475500000000000311e-03
2.000000000000000000e+03,1.516999999999999902e-03,6.917799999999999991e-03
5.000000000000000000e+03,3.490899999999999906e-03,1.039559999999999963e-02
1.000000000000000000e+04,7.289699999999999652e-03,1.519810000000000084e-02
2.000000000000000000e+04,1.393520000000000002e-02,2.062809999999999991e-02
5.000000000000000000e+04,3.491260000000000197e-02,3.279839999999999839e-02
1.000000000000000000e+05,7.112640000000000629e-02,4.079289999999999999e-02
