# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.500199999999999928e-03,9.178499999999999159e-03
2.000000000000000000e+02,2.907999999999999995e-03,1.274800000000000065e-02
5.000000000000000000e+02,7.826500000000000123e-03,2.108439999999999967e-02
1.000000000000000000e+03,1.530660000000000007e-02,2.951600000000000057e-02
2.000000000000000000e+03,3.087449999999999917e-02,4.231610000000000232e-02
5.000000000000000000e+03,7.393460000000000309e-02,6.492299999999999460e-02
1.000000000000000000e+04,1.486301999999999901e-01,9.091910000000000269e-02
2.000000000000000000e+04,2.839417000000000191e-01,1.098365000000000036e-01
5.000000000000000000e+04,6.348859999999999504e-01,1.534674000000000038e-01
1.000000000000000000e+05,1.062886699999999962e+00,1.803944000000000103e-01
