# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,3.754000000000000175e-04,5.780300000000000368e-03
2.000000000000000000e+02,8.938000000000000415e-04,8.893099999999999269e-03
5.000000000000000000e+02,2.127200000000000098e-03,1.385630000000000021e-02
1.000000000000000000e+03,4.256600000000000140e-03,1.932669999999999874e-02
2.000000000000000000e+03,8.696600000000000510e-03,2.784179999999999988e-02
5.000000000000000000e+03,2.232699999999999962e-02,4.387789999999999746e-02
1.000000000000000000e+04,4.519019999999999981e-02,6.302159999999999707e-02
2.000000000000000000e+04,8.841409999999999547e-02,8.829510000000000136e-02
5.000000000000000000e+04,2.178444999999999965e-01,1.375011999999999901e-01
1.000000000000000000e+05,4.285207999999999795e-01,1.672978999999999994e-01
