# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.516299999999999940e-03,8.933200000000000515e-03
2.000000000000000000e+02,2.941899999999999897e-03,1.252879999999999966e-02
5.000000000000000000e+02,7.496199999999999738e-03,2.004070000000000157e-02
1.000000000000000000e+03,1.528619999999999979e-02,2.865979999999999916e-02
2.000000000000000000e+03,3.054489999999999983e-02,4.012450000000000044e-02
5.000000000000000000e+03,7.386790000000000023e-02,6.191699999999999982e-02
1.000000000000000000e+04,1.450715999999999950e-01,8.793120000000000103e-02
2.000000000000000000e+04,2.888831000000000038e-01,1.089251999999999998e-01
5.000000000000000000e+04,6.883008999999999933e-01,1.597210000000000019e-01
1.000000000000000000e+05,1.255688499999999985e+00,2.055463999999999902e-01
