# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,3.466799999999999916e-03,1.395629999999999961e-02
2.000000000000000000e+02,7.437199999999999714e-03,2.050499999999999892e-02
5.000000000000000000e+02,1.748709999999999848e-02,3.120529999999999832e-02
1.000000000000000000e+03,3.519139999999999768e-02,4.369710000000000261e-02
2.000000000000000000e+03,6.970310000000000394e-02,6.185700000000000226e-02
5.000000000000000000e+03,1.830174999999999996e-01,8.998480000000000367e-02
1.000000000000000000e+04,3.613784999999999914e-01,1.188991999999999966e-01
2.000000000000000000e+04,7.101946000000000092e-01,1.785598999999999936e-01
5.000000000000000000e+04,1.860919100000000048e+00,2.883971000000000173e-01
1.000000000000000000e+05,4.150488099999999569e+00,4.308113000000000081e-01
1.000000000000000000e+06,1.552272490000000005e+01,2.792931000000000163e-01
