# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,3.590120000000000117e-02,2.875370000000000009e-02
2.000000000000000000e+02,6.614799999999999847e-02,3.840860000000000107e-02
5.000000000000000000e+02,1.731748999999999927e-01,6.108630000000000310e-02
1.000000000000000000e+03,3.035461999999999883e-01,7.888149999999999329e-02
2.000000000000000000e+03,5.278924000000000394e-01,9.113200000000000467e-02
5.000000000000000000e+03,9.181861000000000050e-01,9.739589999999999359e-02
1.000000000000000000e+04,1.283364100000000008e+00,1.053190999999999988e-01
2.000000000000000000e+04,1.713246899999999906e+00,1.119432000000000066e-01
5.000000000000000000e+04,2.272249200000000080e+00,1.281486000000000014e-01
1.000000000000000000e+05,2.738845799999999997e+00,1.220514999999999933e-01
1.000000000000000000e+06,3.866447200000000084e+00,8.413239999999999608e-02
