# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,3.391050000000000314e-02,2.865809999999999885e-02
2.000000000000000000e+02,7.326979999999999604e-02,3.897479999999999695e-02
5.000000000000000000e+02,1.776176999999999895e-01,5.957690000000000208e-02
1.000000000000000000e+03,3.274277999999999911e-01,8.071899999999999908e-02
2.000000000000000000e+03,6.098331000000000168e-01,1.152659999999999935e-01
5.000000000000000000e+03,1.384986700000000015e+00,1.607368000000000130e-01
1.000000000000000000e+04,2.495475599999999794e+00,2.110449000000000075e-01
2.000000000000000000e+04,3.845926500000000026e+00,2.122832000000000052e-01
5.000000000000000000e+04,5.562622900000000037e+00,1.937573999999999963e-01
1.000000000000000000e+05,6.531102500000000255e+00,1.657683000000000073e-01
1.000000000000000000e+06,8.341366400000000070e+00,1.093604999999999994e-01
