# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.421999999999999870e-04,1.786199999999999941e-03
2.000000000000000000e+02,2.776999999999999738e-04,2.508699999999999992e-03
5.000000000000000000e+02,6.344000000000000247e-04,3.771599999999999953e-03
1.000000000000000000e+03,1.284500000000000051e-03,5.402200000000000231e-03
2.000000000000000000e+03,2.465199999999999857e-03,7.503600000000000027e-03
5.000000000000000000e+03,6.438499999999999779e-03,1.217110000000000067e-02
1.000000000000000000e+04,1.246169999999999917e-02,1.651100000000000137e-02
2.000000000000000000e+04,2.596860000000000140e-02,2.159430000000000030e-02
5.000000000000000000e+04,6.045949999999999935e-02,3.106580000000000105e-02
1.000000000000000000e+05,1.249689999999999968e-01,4.725460000000000077e-02
