# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,9.120999999999999984e-04,5.581400000000000250e-03
2.000000000000000000e+02,2.047199999999999888e-03,8.366999999999999438e-03
5.000000000000000000e+02,4.721900000000000229e-03,1.261520000000000002e-02
1.000000000000000000e+03,9.265499999999999431e-03,1.792320000000000024e-02
2.000000000000000000e+03,1.922700000000000103e-02,2.546599999999999905e-02
5.000000000000000000e+03,4.731830000000000064e-02,4.079019999999999868e-02
1.000000000000000000e+04,9.328210000000000668e-02,5.588150000000000062e-02
2.000000000000000000e+04,1.852474000000000065e-01,7.111280000000000379e-02
5.000000000000000000e+04,4.452039999999999886e-01,1.016539999999999944e-01
1.000000000000000000e+05,8.116980000000000306e-01,1.349131000000000080e-01
