# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.741700000000000127e-03,1.000840000000000063e-02
2.000000000000000000e+02,5.982600000000000244e-03,1.499389999999999924e-02
5.000000000000000000e+02,1.440519999999999995e-02,2.309490000000000154e-02
1.000000000000000000e+03,3.003979999999999845e-02,3.372710000000000291e-02
2.000000000000000000e+03,5.851130000000000220e-02,4.751310000000000255e-02
5.000000000000000000e+03,1.481351999999999947e-01,6.606960000000000610e-02
1.000000000000000000e+04,2.989376000000000255e-01,9.209340000000000581e-02
2.000000000000000000e+04,6.053460000000000507e-01,1.314976999999999951e-01
5.000000000000000000e+04,1.624717100000000025e+00,2.374773000000000023e-01
1.000000000000000000e+05,3.484701199999999943e+00,3.153321000000000041e-01
1.000000000000000000e+06,9.611834999999999241e+00,1.636752999999999958e-01
