# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.210899999999999997e-03,6.053399999999999580e-03
2.000000000000000000e+02,2.427900000000000197e-03,8.589100000000000554e-03
5.000000000000000000e+02,6.024500000000000341e-03,1.353180000000000008e-02
1.000000000000000000e+03,1.224489999999999953e-02,1.917129999999999876e-02
2.000000000000000000e+03,2.390540000000000026e-02,2.656609999999999874e-02
5.000000000000000000e+03,5.901340000000000058e-02,3.596200000000000091e-02
1.000000000000000000e+04,1.121849000000000041e-01,4.878339999999999760e-02
2.000000000000000000e+04,2.159948999999999897e-01,6.809039999999999537e-02
5.000000000000000000e+04,4.577115999999999962e-01,8.833190000000000486e-02
1.000000000000000000e+05,7.141870999999999636e-01,1.010656000000000054e-01
