# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,4.663640000000000008e-01,1.037580000000000030e-01
2.000000000000000000e+02,8.188539999999999708e-01,1.208106999999999931e-01
5.000000000000000000e+02,1.568873699999999927e+00,1.892078000000000093e-01
1.000000000000000000e+03,2.255695499999999853e+00,1.476995999999999865e-01
2.000000000000000000e+03,2.882500299999999793e+00,1.313263000000000069e-01
5.000000000000000000e+03,3.372494500000000173e+00,1.023397999999999947e-01
1.000000000000000000e+04,3.674386399999999941e+00,1.035293999999999937e-01
2.000000000000000000e+04,4.056561699999999604e+00,1.290601000000000109e-01
5.000000000000000000e+04,4.566944399999999682e+00,1.257521000000000055e-01
1.000000000000000000e+05,5.095764299999999913e+00,1.200847000000000026e-01
1.000000000000000000e+06,6.445230600000000365e+00,1.514869000000000077e-01
