# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,3.695899999999999793e-03,6.385400000000000277e-03
2.000000000000000000e+02,9.010799999999999366e-03,1.040409999999999946e-02
5.000000000000000000e+02,1.752029999999999907e-02,1.485539999999999951e-02
1.000000000000000000e+03,3.603880000000000278e-02,2.044570000000000068e-02
2.000000000000000000e+03,9.295670000000000321e-02,4.027700000000000030e-02
5.000000000000000000e+03,1.872429999999999928e-01,3.999590000000000090e-02
1.000000000000000000e+04,3.832419000000000242e-01,6.796610000000000151e-02
2.000000000000000000e+04,6.829712000000000005e-01,1.189657999999999966e-01
5.000000000000000000e+04,1.861506399999999894e+00,1.041248000000000035e-01
1.000000000000000000e+05,2.573309399999999858e+00,7.449809999999999766e-02
1.000000000000000000e+06,3.500768599999999786e+00,2.704080000000000025e-02
