# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,9.798999999999999117e-04,5.395399999999999849e-03
2.000000000000000000e+02,2.087799999999999899e-03,7.777100000000000332e-03
5.000000000000000000e+02,5.218000000000000416e-03,1.239879999999999975e-02
1.000000000000000000e+03,1.085599999999999933e-02,1.823939999999999936e-02
2.000000000000000000e+03,2.055939999999999851e-02,2.486119999999999997e-02
5.000000000000000000e+03,5.092349999999999655e-02,3.530910000000000298e-02
1.000000000000000000e+04,1.028150000000000036e-01,4.675730000000000164e-02
2.000000000000000000e+04,1.978387000000000062e-01,6.551809999999999579e-02
5.000000000000000000e+04,4.633420999999999790e-01,9.360350000000000614e-02
1.000000000000000000e+05,7.662929000000000546e-01,1.125277999999999973e-01
1.000000000000000000e+06,1.873897200000000041e+00,7.634849999999999970e-02
