# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,6.623800000000000000e-03,1.605070000000000108e-02
2.000000000000000000e+02,1.347920000000000021e-02,2.299220000000000083e-02
5.000000000000000000e+02,3.468890000000000168e-02,3.723420000000000202e-02
1.000000000000000000e+03,6.959700000000000608e-02,5.086650000000000199e-02
2.000000000000000000e+03,1.383003999999999900e-01,6.522490000000000232e-02
5.000000000000000000e+03,3.691149000000000235e-01,1.026899000000000006e-01
1.000000000000000000e+04,7.601879999999999749e-01,1.492076999999999987e-01
2.000000000000000000e+04,1.643799000000000010e+00,2.368902999999999981e-01
5.000000000000000000e+04,5.141719700000000337e+00,3.644822999999999813e-01
1.000000000000000000e+05,8.112404700000000801e+00,2.892836999999999770e-01
1.000000000000000000e+06,1.187469360000000052e+01,1.678545999999999927e-01
