# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,8.182999999999999953e-04,4.140999999999999716e-03
2.000000000000000000e+02,1.609500000000000037e-03,5.812200000000000005e-03
5.000000000000000000e+02,3.989300000000000311e-03,9.139700000000000601e-03
1.000000000000000000e+03,8.243000000000000327e-03,1.308190000000000047e-02
2.000000000000000000e+03,1.587809999999999916e-02,1.813750000000000084e-02
5.000000000000000000e+03,4.043429999999999941e-02,2.881610000000000074e-02
1.000000000000000000e+04,8.026959999999999651e-02,3.627670000000000200e-02
2.000000000000000000e+04,1.606753999999999960e-01,4.998559999999999809e-02
5.000000000000000000e+04,3.817156999999999911e-01,7.433289999999999342e-02
1.000000000000000000e+05,7.225742000000000553e-01,9.703080000000000038e-02
1.000000000000000000e+06,2.413073699999999988e+00,9.422840000000000382e-02
