# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.992400000000000074e-03,9.567300000000000804e-03
2.000000000000000000e+02,4.156100000000000246e-03,1.362050000000000066e-02
5.000000000000000000e+02,1.002070000000000044e-02,2.126219999999999846e-02
1.000000000000000000e+03,2.061850000000000141e-02,3.097540000000000016e-02
2.000000000000000000e+03,4.016610000000000319e-02,3.637830000000000230e-02
5.000000000000000000e+03,1.045013999999999943e-01,5.798790000000000194e-02
1.000000000000000000e+04,2.085828000000000126e-01,8.358839999999999326e-02
2.000000000000000000e+04,4.277362000000000108e-01,1.159784999999999983e-01
5.000000000000000000e+04,1.057111099999999970e+00,1.887999999999999956e-01
1.000000000000000000e+05,2.225316400000000083e+00,2.739959000000000144e-01
1.000000000000000000e+06,6.692906599999999706e+00,1.696873999999999882e-01
