# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,9.621749999999999747e-02,4.642099999999999699e-02
2.000000000000000000e+02,1.923545000000000116e-01,6.158079999999999804e-02
5.000000000000000000e+02,4.518550000000000066e-01,9.352839999999999765e-02
1.000000000000000000e+03,7.338365999999999501e-01,1.280304999999999915e-01
2.000000000000000000e+03,1.256765300000000085e+00,1.356406000000000001e-01
5.000000000000000000e+03,2.162109899999999918e+00,1.592610000000000137e-01
1.000000000000000000e+04,2.959176999999999946e+00,1.460277000000000103e-01
2.000000000000000000e+04,3.566964299999999977e+00,1.341490999999999933e-01
5.000000000000000000e+04,4.100488499999999981e+00,1.241012999999999977e-01
1.000000000000000000e+05,4.386213299999999649e+00,8.571829999999999727e-02
1.000000000000000000e+06,4.763517000000000223e+00,2.572340000000000043e-02
