# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,6.179999999999999513e-04,5.999700000000000172e-03
2.000000000000000000e+02,1.118400000000000080e-03,8.164299999999999335e-03
5.000000000000000000e+02,2.869399999999999815e-03,1.289230000000000063e-02
1.000000000000000000e+03,5.744899999999999833e-03,1.843349999999999850e-02
2.000000000000000000e+03,1.208419999999999980e-02,2.667339999999999989e-02
5.000000000000000000e+03,2.967190000000000105e-02,4.166210000000000052e-02
1.000000000000000000e+04,5.931469999999999798e-02,5.783169999999999977e-02
2.000000000000000000e+04,1.175400000000000056e-01,8.237400000000000277e-02
5.000000000000000000e+04,2.808623000000000092e-01,1.089320000000000010e-01
1.000000000000000000e+05,5.354548999999999559e-01,1.513577000000000117e-01
