# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.233799999999999958e-03,9.931099999999999997e-03
2.000000000000000000e+02,2.662400000000000096e-03,1.468369999999999918e-02
5.000000000000000000e+02,6.777799999999999624e-03,2.359939999999999954e-02
1.000000000000000000e+03,1.341610000000000025e-02,3.282929999999999876e-02
2.000000000000000000e+03,2.645360000000000072e-02,4.702939999999999898e-02
5.000000000000000000e+03,6.773849999999999316e-02,7.422800000000000231e-02
1.000000000000000000e+04,1.359125999999999945e-01,1.050712000000000035e-01
2.000000000000000000e+04,2.802750999999999992e-01,1.349448000000000036e-01
5.000000000000000000e+04,7.044743999999999451e-01,2.074757999999999880e-01
1.000000000000000000e+05,1.451183300000000065e+00,3.054838000000000275e-01
1.000000000000000000e+06,2.410769960000000012e+01,6.606853999999999782e-01
