# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.832420000000000077e-02,1.981569999999999859e-02
2.000000000000000000e+02,5.383890000000000203e-02,2.802150000000000127e-02
5.000000000000000000e+02,1.298660000000000092e-01,4.415650000000000130e-02
1.000000000000000000e+03,2.481618999999999908e-01,5.740259999999999807e-02
2.000000000000000000e+03,4.187941000000000025e-01,7.050249999999999573e-02
5.000000000000000000e+03,8.320442999999999589e-01,8.451670000000000016e-02
1.000000000000000000e+04,1.178183500000000050e+00,8.568050000000000666e-02
2.000000000000000000e+04,1.487146599999999985e+00,7.957060000000000521e-02
5.000000000000000000e+04,1.798370400000000036e+00,6.692159999999999775e-02
1.000000000000000000e+05,1.983880700000000052e+00,6.284069999999999934e-02
1.000000000000000000e+06,2.688642699999999941e+00,6.351439999999999864e-02
