# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,5.512300000000000359e-03,1.121190000000000034e-02
2.000000000000000000e+02,1.111430000000000057e-02,1.344270000000000014e-02
5.000000000000000000e+02,2.766740000000000171e-02,2.028370000000000173e-02
1.000000000000000000e+03,5.601989999999999748e-02,2.820440000000000100e-02
2.000000000000000000e+03,1.079596000000000028e-01,4.088970000000000105e-02
5.000000000000000000e+03,2.935084000000000026e-01,6.947029999999999872e-02
1.000000000000000000e+04,5.312189999999999968e-01,8.766559999999999631e-02
2.000000000000000000e+04,1.070343800000000067e+00,1.290766999999999887e-01
5.000000000000000000e+04,2.841779499999999903e+00,2.149628000000000094e-01
1.000000000000000000e+05,5.134323799999999771e+00,2.467300000000000049e-01
1.000000000000000000e+06,1.016857100000000003e+01,1.196012000000000047e-01
