# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.644400000000000072e-03,6.836799999999999648e-03
2.000000000000000000e+02,3.493299999999999964e-03,9.898600000000000454e-03
5.000000000000000000e+02,8.571499999999999259e-03,1.568809999999999996e-02
1.000000000000000000e+03,1.667439999999999894e-02,2.143520000000000147e-02
2.000000000000000000e+03,3.363560000000000161e-02,3.050370000000000165e-02
5.000000000000000000e+03,8.171040000000000247e-02,4.311910000000000048e-02
1.000000000000000000e+04,1.588395999999999975e-01,5.817859999999999698e-02
2.000000000000000000e+04,2.908874000000000182e-01,7.246149999999999813e-02
5.000000000000000000e+04,5.969124000000000096e-01,9.549430000000000418e-02
1.000000000000000000e+05,9.071358999999999950e-01,1.056799999999999962e-01
