# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.937999999999999856e-04,2.866200000000000171e-03
2.000000000000000000e+02,5.678999999999999803e-04,3.964999999999999775e-03
5.000000000000000000e+02,1.353299999999999989e-03,6.099199999999999934e-03
1.000000000000000000e+03,2.887400000000000036e-03,9.091600000000000029e-03
2.000000000000000000e+03,5.670200000000000240e-03,1.250210000000000037e-02
5.000000000000000000e+03,1.454710000000000031e-02,2.031770000000000104e-02
1.000000000000000000e+04,2.855759999999999896e-02,2.815020000000000022e-02
2.000000000000000000e+04,5.698779999999999818e-02,4.018399999999999750e-02
5.000000000000000000e+04,1.371284000000000114e-01,5.738390000000000157e-02
1.000000000000000000e+05,2.660494999999999943e-01,7.224519999999999553e-02
