# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.467350000000000078e-02,2.522179999999999908e-02
2.000000000000000000e+02,2.917169999999999833e-02,3.482060000000000016e-02
5.000000000000000000e+02,7.274590000000000223e-02,4.884870000000000184e-02
1.000000000000000000e+03,1.413722000000000034e-01,6.601279999999999648e-02
2.000000000000000000e+03,2.750700999999999841e-01,9.233710000000000528e-02
5.000000000000000000e+03,6.452518000000000420e-01,1.325635000000000008e-01
1.000000000000000000e+04,1.127132100000000081e+00,1.683681999999999956e-01
2.000000000000000000e+04,1.762963999999999976e+00,1.768180000000000029e-01
5.000000000000000000e+04,2.705856499999999887e+00,1.752470999999999890e-01
1.000000000000000000e+05,3.364552300000000162e+00,1.571269000000000138e-01
1.000000000000000000e+06,5.340844699999999889e+00,1.408175999999999872e-01
