# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.186139999999999937e-02,2.861369999999999886e-02
2.000000000000000000e+02,2.484700000000000103e-02,3.491579999999999684e-02
5.000000000000000000e+02,5.565529999999999783e-02,5.304620000000000168e-02
1.000000000000000000e+03,1.128027000000000057e-01,7.192239999999999744e-02
2.000000000000000000e+03,2.199572999999999945e-01,1.018248999999999960e-01
5.000000000000000000e+03,5.843492000000000131e-01,1.687530999999999892e-01
1.000000000000000000e+04,1.210044099999999956e+00,2.260151999999999994e-01
2.000000000000000000e+04,2.290782000000000096e+00,3.548239999999999728e-01
5.000000000000000000e+04,5.201537799999999656e+00,3.722731000000000234e-01
1.000000000000000000e+05,7.374147299999999738e+00,4.005332999999999810e-01
1.000000000000000000e+06,1.191065979999999946e+01,2.095954999999999901e-01
