# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.023629999999999873e-02,3.139209999999999917e-02
2.000000000000000000e+02,4.029529999999999917e-02,4.347170000000000201e-02
5.000000000000000000e+02,9.693580000000000252e-02,5.917059999999999681e-02
1.000000000000000000e+03,1.847889000000000059e-01,7.793920000000000015e-02
2.000000000000000000e+03,3.546264000000000083e-01,1.061211999999999989e-01
5.000000000000000000e+03,7.611588999999999716e-01,1.417647999999999964e-01
1.000000000000000000e+04,1.282543999999999906e+00,1.788485999999999965e-01
2.000000000000000000e+04,2.078578300000000212e+00,2.385686999999999947e-01
5.000000000000000000e+04,4.184618399999999738e+00,3.181363999999999859e-01
1.000000000000000000e+05,5.975446400000000047e+00,2.638461999999999752e-01
1.000000000000000000e+06,8.766613700000000620e+00,1.600335999999999981e-01
