# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,5.663000000000000499e-04,5.976200000000000088e-03
2.000000000000000000e+02,1.469899999999999896e-03,9.685100000000000306e-03
5.000000000000000000e+02,3.359800000000000026e-03,1.470600000000000032e-02
1.000000000000000000e+03,6.414099999999999836e-03,2.006569999999999881e-02
2.000000000000000000e+03,1.346450000000000077e-02,2.910599999999999993e-02
5.000000000000000000e+03,3.320950000000000291e-02,4.636490000000000056e-02
1.000000000000000000e+04,6.580809999999999438e-02,6.406409999999999882e-02
2.000000000000000000e+04,1.285999999999999921e-01,7.644720000000000681e-02
5.000000000000000000e+04,3.076952000000000020e-01,1.149292999999999981e-01
1.000000000000000000e+05,5.658746999999999527e-01,1.521194999999999908e-01
