# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,4.018228999999999829e-01,7.923310000000000075e-02
2.000000000000000000e+02,6.400390999999999719e-01,9.407169999999999421e-02
5.000000000000000000e+02,1.130774500000000016e+00,9.836060000000000636e-02
1.000000000000000000e+03,1.438626699999999925e+00,8.575399999999999689e-02
2.000000000000000000e+03,1.689297000000000049e+00,6.958150000000000446e-02
5.000000000000000000e+03,1.897831000000000046e+00,6.298689999999999845e-02
1.000000000000000000e+04,2.026830200000000026e+00,5.741580000000000295e-02
2.000000000000000000e+04,2.208832000000000129e+00,6.579669999999999963e-02
5.000000000000000000e+04,2.533108599999999822e+00,8.369749999999999412e-02
1.000000000000000000e+05,2.792430899999999827e+00,1.007920999999999956e-01
1.000000000000000000e+06,3.524537099999999867e+00,3.505830000000000057e-02
