# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,7.079000000000000223e-04,5.127800000000000066e-03
2.000000000000000000e+02,1.336200000000000061e-03,7.107500000000000102e-03
5.000000000000000000e+02,3.266799999999999825e-03,1.121989999999999967e-02
1.000000000000000000e+03,6.423800000000000343e-03,1.555710000000000079e-02
2.000000000000000000e+03,1.276060000000000041e-02,2.174090000000000050e-02
5.000000000000000000e+03,3.121430000000000038e-02,3.415329999999999755e-02
1.000000000000000000e+04,6.393699999999999384e-02,4.899110000000000270e-02
2.000000000000000000e+04,1.303045999999999927e-01,6.216030000000000166e-02
5.000000000000000000e+04,3.257596999999999854e-01,1.002002000000000032e-01
1.000000000000000000e+05,6.375633000000000550e-01,1.364769999999999872e-01
1.000000000000000000e+06,5.713840300000000205e+00,3.066393000000000035e-01
