# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,4.212119999999999753e-02,3.447329999999999839e-02
2.000000000000000000e+02,7.901919999999999777e-02,4.783330000000000221e-02
5.000000000000000000e+02,1.885706000000000049e-01,6.970590000000000119e-02
1.000000000000000000e+03,3.691437000000000190e-01,9.424449999999999494e-02
2.000000000000000000e+03,6.712991999999999848e-01,1.164222000000000035e-01
5.000000000000000000e+03,1.293657000000000057e+00,1.479455000000000076e-01
1.000000000000000000e+04,1.829643899999999990e+00,1.433879999999999877e-01
2.000000000000000000e+04,2.245112699999999961e+00,1.137483999999999995e-01
5.000000000000000000e+04,2.607521600000000106e+00,8.725839999999999985e-02
1.000000000000000000e+05,2.779863900000000054e+00,7.888839999999999741e-02
1.000000000000000000e+06,3.443341799999999786e+00,1.281716999999999995e-01
