# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.517899999999999978e-03,1.099570000000000061e-02
2.000000000000000000e+02,2.662400000000000096e-03,1.454839999999999953e-02
5.000000000000000000e+02,6.708099999999999827e-03,2.327430000000000124e-02
1.000000000000000000e+03,1.350550000000000014e-02,3.278260000000000202e-02
2.000000000000000000e+03,2.668900000000000092e-02,4.642310000000000186e-02
5.000000000000000000e+03,6.795629999999999726e-02,7.549749999999999517e-02
1.000000000000000000e+04,1.348654999999999993e-01,1.040356000000000058e-01
2.000000000000000000e+04,2.674420000000000130e-01,1.256759000000000071e-01
5.000000000000000000e+04,6.961543000000000037e-01,2.095760999999999874e-01
1.000000000000000000e+05,1.429606699999999897e+00,3.107249999999999734e-01
1.000000000000000000e+06,2.386866859999999946e+01,7.256006000000000400e-01
