# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,3.500999999999999989e-04,4.751700000000000194e-03
2.000000000000000000e+02,5.705999999999999918e-04,6.055600000000000392e-03
5.000000000000000000e+02,1.802500000000000066e-03,1.093200000000000074e-02
1.000000000000000000e+03,3.164099999999999985e-03,1.429659999999999959e-02
2.000000000000000000e+03,6.503300000000000053e-03,2.077259999999999870e-02
5.000000000000000000e+03,1.676069999999999990e-02,3.264389999999999653e-02
1.000000000000000000e+04,3.289249999999999813e-02,4.655499999999999916e-02
2.000000000000000000e+04,6.657599999999999629e-02,6.555030000000000578e-02
5.000000000000000000e+04,1.610715000000000063e-01,9.971939999999999971e-02
1.000000000000000000e+05,3.202496000000000231e-01,1.231212000000000001e-01
