# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.812111000000000138e-01,6.029530000000000306e-02
2.000000000000000000e+02,3.582292000000000254e-01,8.220520000000000604e-02
5.000000000000000000e+02,8.522581000000000184e-01,1.288555000000000117e-01
1.000000000000000000e+03,1.492831800000000042e+00,1.472041000000000044e-01
2.000000000000000000e+03,2.297632399999999908e+00,1.613728000000000107e-01
5.000000000000000000e+03,3.227274799999999999e+00,1.150102000000000069e-01
1.000000000000000000e+04,3.692728999999999928e+00,9.610370000000000024e-02
2.000000000000000000e+04,3.950883999999999840e+00,7.290439999999999421e-02
5.000000000000000000e+04,4.211327400000000054e+00,8.746339999999999670e-02
1.000000000000000000e+05,4.460865199999999753e+00,5.785389999999999977e-02
1.000000000000000000e+06,5.009256099999999989e+00,5.972990000000000244e-02
