# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,5.356099999999999924e-03,1.782130000000000172e-02
2.000000000000000000e+02,1.082319999999999983e-02,2.536549999999999916e-02
5.000000000000000000e+02,2.762799999999999978e-02,3.973770000000000080e-02
1.000000000000000000e+03,5.179870000000000307e-02,5.522610000000000019e-02
2.000000000000000000e+03,1.095055999999999946e-01,6.875190000000000468e-02
5.000000000000000000e+03,2.689071000000000100e-01,1.047083999999999931e-01
1.000000000000000000e+04,5.537775000000000336e-01,1.539271999999999863e-01
2.000000000000000000e+04,1.050191899999999956e+00,2.022520999999999902e-01
5.000000000000000000e+04,2.374096900000000065e+00,2.896382000000000123e-01
1.000000000000000000e+05,3.774588699999999797e+00,2.583499000000000212e-01
1.000000000000000000e+06,6.009525499999999631e+00,1.613420999999999883e-01
