# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,4.124999999999999977e-04,3.184600000000000104e-03
2.000000000000000000e+02,9.169000000000000067e-04,4.721999999999999635e-03
5.000000000000000000e+02,2.279999999999999909e-03,7.532299999999999586e-03
1.000000000000000000e+03,4.414200000000000068e-03,1.049079999999999978e-02
2.000000000000000000e+03,8.880300000000000693e-03,1.464009999999999964e-02
5.000000000000000000e+03,2.286159999999999928e-02,2.345970000000000000e-02
1.000000000000000000e+04,4.604189999999999672e-02,2.940279999999999977e-02
2.000000000000000000e+04,8.780290000000000317e-02,3.859690000000000343e-02
5.000000000000000000e+04,2.099057000000000006e-01,5.827530000000000210e-02
1.000000000000000000e+05,4.127752000000000088e-01,7.850840000000000596e-02
