# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.272999999999999955e-04,4.289099999999999684e-03
2.000000000000000000e+02,3.895999999999999832e-04,5.610200000000000083e-03
5.000000000000000000e+02,6.981000000000000009e-04,7.494999999999999926e-03
1.000000000000000000e+03,1.673000000000000008e-03,1.164620000000000065e-02
2.000000000000000000e+03,3.125100000000000013e-03,1.590990000000000112e-02
5.000000000000000000e+03,8.328099999999999739e-03,2.583140000000000089e-02
1.000000000000000000e+04,1.598259999999999958e-02,3.620349999999999957e-02
2.000000000000000000e+04,3.237910000000000094e-02,5.093620000000000092e-02
5.000000000000000000e+04,7.857350000000000445e-02,7.986890000000000656e-02
1.000000000000000000e+05,1.576989000000000030e-01,1.122604999999999992e-01
