# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,6.513099999999999966e-03,1.122560000000000051e-02
2.000000000000000000e+02,1.306930000000000071e-02,1.523019999999999929e-02
5.000000000000000000e+02,3.073510000000000131e-02,2.317740000000000078e-02
1.000000000000000000e+03,6.734070000000000333e-02,3.396790000000000226e-02
2.000000000000000000e+03,1.257666000000000062e-01,4.737569999999999976e-02
5.000000000000000000e+03,3.198391999999999902e-01,7.862020000000000119e-02
1.000000000000000000e+04,5.781190000000000495e-01,9.347919999999999841e-02
2.000000000000000000e+04,1.074626099999999918e+00,1.345166999999999891e-01
5.000000000000000000e+04,2.132402900000000212e+00,1.655733000000000066e-01
1.000000000000000000e+05,3.051640499999999978e+00,1.672591999999999968e-01
1.000000000000000000e+06,4.951448499999999697e+00,9.705249999999999988e-02
