# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,7.286999999999999858e-04,4.522199999999999658e-03
2.000000000000000000e+02,1.467299999999999941e-03,6.432700000000000397e-03
5.000000000000000000e+02,3.711299999999999842e-03,1.033079999999999936e-02
1.000000000000000000e+03,7.547400000000000116e-03,1.431559999999999951e-02
2.000000000000000000e+03,1.515730000000000029e-02,2.061759999999999982e-02
5.000000000000000000e+03,3.689379999999999743e-02,3.189920000000000255e-02
1.000000000000000000e+04,7.351530000000000564e-02,3.942040000000000127e-02
2.000000000000000000e+04,1.395455999999999919e-01,5.309210000000000318e-02
5.000000000000000000e+04,3.202079999999999926e-01,7.886269999999999392e-02
1.000000000000000000e+05,5.502721000000000418e-01,9.047020000000000062e-02
