# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.552369999999999965e-02,2.571150000000000171e-02
2.000000000000000000e+02,3.154900000000000065e-02,3.168440000000000145e-02
5.000000000000000000e+02,7.844439999999999746e-02,5.010570000000000301e-02
1.000000000000000000e+03,1.480225000000000013e-01,6.694029999999999425e-02
2.000000000000000000e+03,2.846989999999999799e-01,9.353210000000000690e-02
5.000000000000000000e+03,6.217264999999999597e-01,1.278447000000000056e-01
1.000000000000000000e+04,1.054659000000000013e+00,1.704936999999999980e-01
2.000000000000000000e+04,1.665712400000000093e+00,1.709627999999999981e-01
5.000000000000000000e+04,2.380058800000000030e+00,1.479244000000000114e-01
1.000000000000000000e+05,2.935120299999999904e+00,1.178746999999999989e-01
1.000000000000000000e+06,3.726481800000000177e+00,5.358109999999999956e-02
