# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.682850000000000165e-02,2.339760000000000104e-02
2.000000000000000000e+02,1.181770000000000043e-01,5.510330000000000089e-02
5.000000000000000000e+02,1.657762999999999876e-01,5.251179999999999737e-02
1.000000000000000000e+03,3.251064000000000176e-01,8.534490000000000132e-02
2.000000000000000000e+03,5.073022000000000364e-01,8.566970000000000141e-02
5.000000000000000000e+03,9.385052000000000394e-01,1.312725999999999893e-01
1.000000000000000000e+04,1.345009899999999980e+00,1.266095000000000137e-01
2.000000000000000000e+04,1.839346600000000054e+00,1.221174000000000009e-01
5.000000000000000000e+04,2.382747399999999960e+00,1.220841000000000010e-01
1.000000000000000000e+05,2.755072600000000094e+00,1.040243000000000001e-01
1.000000000000000000e+06,3.404110300000000144e+00,6.264409999999999423e-02
