# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,4.031999999999999885e-04,6.803100000000000293e-03
2.000000000000000000e+02,7.372000000000000297e-04,9.185999999999999721e-03
5.000000000000000000e+02,2.015900000000000157e-03,1.527960000000000082e-02
1.000000000000000000e+03,4.146999999999999645e-03,2.200910000000000019e-02
2.000000000000000000e+03,8.293999999999999290e-03,3.074119999999999978e-02
5.000000000000000000e+03,2.074650000000000105e-02,4.926019999999999704e-02
1.000000000000000000e+04,4.159680000000000322e-02,6.962430000000000008e-02
2.000000000000000000e+04,8.174209999999999809e-02,9.701460000000000639e-02
5.000000000000000000e+04,2.060255000000000003e-01,1.537218999999999947e-01
1.000000000000000000e+05,4.124082000000000026e-01,2.193779999999999897e-01
