# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.848999999999999949e-04,2.583100000000000066e-03
2.000000000000000000e+02,3.916999999999999801e-04,3.783200000000000018e-03
5.000000000000000000e+02,1.066700000000000070e-03,6.191399999999999681e-03
1.000000000000000000e+03,1.918400000000000010e-03,8.419299999999999354e-03
2.000000000000000000e+03,3.693500000000000168e-03,1.158649999999999958e-02
5.000000000000000000e+03,9.747699999999999768e-03,1.858840000000000145e-02
1.000000000000000000e+04,1.902859999999999968e-02,2.615179999999999935e-02
2.000000000000000000e+04,3.865369999999999917e-02,3.731410000000000282e-02
5.000000000000000000e+04,9.670860000000000567e-02,5.941950000000000010e-02
1.000000000000000000e+05,1.929057999999999884e-01,7.215670000000000417e-02
