# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,4.474600000000000105e-02,3.075019999999999837e-02
2.000000000000000000e+02,8.519089999999999996e-02,4.229070000000000051e-02
5.000000000000000000e+02,2.062402999999999875e-01,6.185800000000000326e-02
1.000000000000000000e+03,3.825054999999999983e-01,8.237310000000000465e-02
2.000000000000000000e+03,6.178188000000000013e-01,9.249830000000000552e-02
5.000000000000000000e+03,1.066712099999999941e+00,9.793970000000000453e-02
1.000000000000000000e+04,1.381954300000000080e+00,1.002579999999999999e-01
2.000000000000000000e+04,1.658886499999999931e+00,9.083800000000000208e-02
5.000000000000000000e+04,1.973374500000000031e+00,7.308470000000000244e-02
1.000000000000000000e+05,2.151241100000000017e+00,7.484440000000000537e-02
1.000000000000000000e+06,2.753509699999999949e+00,8.228259999999999741e-02
